"AÑO,""TRIMESTRE"",""PROVEEDOR"",""COD_DEPARTAMENTO"",""DEPARTAMENTO"",""COD_MUNICIPIO"",""MUNICIPIO"",""SEGMENTO"",""TECNOLOGIA"",""VELOCIDAD_BAJADA"",""VELOCIDAD_SUBIDA"",""No DE ACCESOS"""
"2019,""3"",""EDATEL S.A."",""05"",""ANTIOQUIA"",""05101"",""CIUDAD BOLÍVAR"",""RESIDENCIAL - ESTRATO 3"",""XDSL"",""6,00"",""1,00"",""1"""
"2018,""3"",""DOBLECLICK SOFTWARE E INGENIERIA S.A.S."",""52"",""NARIÑO"",""52256"",""EL ROSARIO"",""SIN ESTRATIFICAR"",""WIMAX"",""4,00"",""2,00"",""4"""
"2020,""3"",""EDATEL S.A."",""05"",""ANTIOQUIA"",""05425"",""MACEO"",""RESIDENCIAL - ESTRATO 2"",""XDSL"",""10,00"",""1,00"",""27"""
"2017,""2"",""UNE EPM TELECOMUNICACIONES S.A."",""05"",""ANTIOQUIA"",""05400"",""LA UNIÓN"",""RESIDENCIAL - ESTRATO 3"",""XDSL"",""4,00"",""1,00"",""17"""
"2020,""2"",""AZTECA COMUNICACIONES COLOMBIA S.A.S"",""15"",""BOYACÁ"",""15757"",""SOCHA"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""3,00"",""6,00"",""7"""
"2020,""4"",""COMUNICACION CELULAR S A COMCEL S A"",""66"",""RISARALDA"",""66001"",""PEREIRA"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""30,00"",""15,00"",""18"""
"2019,""1"",""EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP"",""25"",""CUNDINAMARCA"",""25175"",""CHÍA"",""RESIDENCIAL - ESTRATO 5"",""XDSL"",""1,00"",""0,50"",""1"""
"2020,""1"",""CONEXION DIGITAL EXPRESS SAS"",""70"",""SUCRE"",""70670"",""SAMPUÉS"",""SIN ESTRATIFICAR"",""CABLE"",""10,00"",""3,00"",""43"""
"2020,""3"",""DIGITVNET S.A.S"",""20"",""CESAR"",""20001"",""VALLEDUPAR"",""RESIDENCIAL - ESTRATO 2"",""WIFI"",""2,00"",""2,00"",""28"""
"2017,""4"",""SKYNET DE COLOMBIA S.A.S. E.S.P"",""68"",""SANTANDER"",""68820"",""TONA"",""CORPORATIVO"",""SATELITAL"",""0,02"",""0,02"",""1"""
"2017,""1"",""M&M INVERSIONES MORENO S.A.S"",""85"",""CASANARE"",""85139"",""MANÍ"",""RESIDENCIAL - ESTRATO 2"",""WIFI"",""1,00"",""1,00"",""1"""
"2019,""3"",""AZTECA COMUNICACIONES COLOMBIA S.A.S"",""25"",""CUNDINAMARCA"",""25320"",""GUADUAS"",""RESIDENCIAL - ESTRATO 2"",""FIBER TO THE HOME (FTTH)"",""10,00"",""5,00"",""1"""
"2019,""1"",""AZTECA COMUNICACIONES COLOMBIA S.A.S"",""68"",""SANTANDER"",""68502"",""ONZAGA"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""6,00"",""3,00"",""1"""
"2020,""2"",""CABLE Y TV  YOPAL S.A.S. INTERNET INALAMBRICO"",""85"",""CASANARE"",""85440"",""VILLANUEVA"",""RESIDENCIAL - ESTRATO 1"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""5,00"",""1,25"",""8"""
"2019,""3"",""HUGHES DE COLOMBIA S.A.S."",""05"",""ANTIOQUIA"",""05736"",""SEGOVIA"",""RESIDENCIAL - ESTRATO 1"",""SATELITAL"",""50,00"",""5,00"",""1"""
"2018,""1"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""63"",""QUINDÍO"",""63190"",""CIRCASIA"",""CORPORATIVO"",""XDSL"",""9,00"",""1,00"",""1"""
"2017,""3"",""EDATEL S.A."",""05"",""ANTIOQUIA"",""05789"",""TÁMESIS"",""CORPORATIVO"",""XDSL"",""10,00"",""1,00"",""13"""
"2017,""3"",""MEDIA COMMERCE PARTNERS S.A."",""76"",""VALLE DEL CAUCA"",""76036"",""ANDALUCÍA"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""2,10"",""2,10"",""7"""
"2019,""4"",""AZTECA COMUNICACIONES COLOMBIA S.A.S"",""68"",""SANTANDER"",""68235"",""EL CARMEN DE CHUCURÍ"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""100,00"",""50,00"",""2"""
"2019,""1"",""AXESS NETWORKS SOLUTIONS COLOMBIA SAS"",""05"",""ANTIOQUIA"",""05390"",""LA PINTADA"",""CORPORATIVO"",""SATELITAL"",""2,00"",""0,50"",""1"""
"2020,""1"",""AZTECA COMUNICACIONES COLOMBIA S.A.S"",""13"",""BOLÍVAR"",""13780"",""TALAIGUA NUEVO"",""RESIDENCIAL - ESTRATO 1"",""FIBER TO THE HOME (FTTH)"",""6,00"",""3,00"",""1"""
"2017,""3"",""SKYNET DE COLOMBIA S.A.S. E.S.P"",""25"",""CUNDINAMARCA"",""25580"",""PULÍ"",""CORPORATIVO"",""SATELITAL"",""0,02"",""0,02"",""1"""
"2019,""3"",""EDATEL S.A."",""05"",""ANTIOQUIA"",""05125"",""CAICEDO"",""RESIDENCIAL - ESTRATO 2"",""XDSL"",""4,00"",""1,00"",""5"""
"2020,""1"",""UNE EPM TELECOMUNICACIONES S.A."",""76"",""VALLE DEL CAUCA"",""76520"",""PALMIRA"",""RESIDENCIAL - ESTRATO 1"",""HYBRID FIBER COAXIAL (HFC)"",""30,00"",""5,00"",""8"""
"2019,""4"",""COMUNICACION CELULAR S A COMCEL S A"",""54"",""NORTE DE SANTANDER"",""54001"",""SAN JOSÉ DE CÚCUTA"",""RESIDENCIAL - ESTRATO 3"",""CABLE"",""3,00"",""0,51"",""42"""
"2020,""2"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""44"",""LA GUAJIRA"",""44035"",""ALBANIA"",""RESIDENCIAL - ESTRATO 3"",""XDSL"",""8,00"",""1,00"",""11"""
"2017,""4"",""MEDIA COMMERCE PARTNERS S.A."",""54"",""NORTE DE SANTANDER"",""54001"",""SAN JOSÉ DE CÚCUTA"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""200,00"",""200,00"",""1"""
"2017,""3"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""25"",""CUNDINAMARCA"",""25035"",""ANAPOIMA"",""CORPORATIVO"",""XDSL"",""6,00"",""1,00"",""2"""
"2019,""2"",""UNE EPM TELECOMUNICACIONES S.A."",""66"",""RISARALDA"",""66001"",""PEREIRA"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""8,00"",""6,00"",""19"""
"2017,""3"",""AZTECA COMUNICACIONES COLOMBIA S.A.S"",""25"",""CUNDINAMARCA"",""25885"",""YACOPÍ"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""3,00"",""1,50"",""2"""
"2017,""3"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""54"",""NORTE DE SANTANDER"",""54874"",""VILLA DEL ROSARIO"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""12,00"",""1,00"",""2"""
"2018,""4"",""GTD COLOMBIA S.A.S."",""13"",""BOLÍVAR"",""13001"",""CARTAGENA"",""CORPORATIVO"",""WIFI"",""7,00"",""7,00"",""12"""
"2020,""1"",""DIRECTV COLOMBIA LTDA"",""41"",""HUILA"",""41551"",""PITALITO"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""10,00"",""2,00"",""4"""
"2020,""2"",""COMUNICACION CELULAR S A COMCEL S A"",""23"",""CÓRDOBA"",""23001"",""MONTERÍA"",""RESIDENCIAL - ESTRATO 6"",""CABLE"",""5,12"",""1,02"",""2"""
"2019,""4"",""COLOMBIA NET DE OCCIDENTE S.A.S."",""25"",""CUNDINAMARCA"",""25035"",""ANAPOIMA"",""CORPORATIVO"",""WIFI"",""3,00"",""3,00"",""4"""
"2020,""1"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""25"",""CUNDINAMARCA"",""25899"",""ZIPAQUIRÁ"",""RESIDENCIAL - ESTRATO 1"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""14,00"",""1,00"",""3"""
"2020,""1"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""73"",""TOLIMA"",""73319"",""GUAMO"",""RESIDENCIAL - ESTRATO 2"",""XDSL"",""4,00"",""1,00"",""271"""
"2019,""1"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""73"",""TOLIMA"",""73001"",""IBAGUÉ"",""RESIDENCIAL - ESTRATO 3"",""XDSL"",""14,00"",""1,00"",""6"""
"2018,""2"",""UNE EPM TELECOMUNICACIONES S.A."",""76"",""VALLE DEL CAUCA"",""76001"",""CALI"",""RESIDENCIAL - ESTRATO 1"",""HYBRID FIBER COAXIAL (HFC)"",""5,00"",""1,00"",""722"""
"2020,""2"",""DIRECTV COLOMBIA LTDA"",""25"",""CUNDINAMARCA"",""25473"",""MOSQUERA"",""RESIDENCIAL - ESTRATO 4"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""10,00"",""2,00"",""3"""
"2018,""2"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""52"",""NARIÑO"",""52356"",""IPIALES"",""CORPORATIVO"",""XDSL"",""10,00"",""1,00"",""236"""
"2020,""3"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""73"",""TOLIMA"",""73483"",""NATAGAIMA"",""CORPORATIVO"",""XDSL"",""10,00"",""1,00"",""25"""
"2020,""4"",""EDATEL S.A."",""05"",""ANTIOQUIA"",""05134"",""CAMPAMENTO"",""RESIDENCIAL - ESTRATO 1"",""XDSL"",""1,00"",""1,00"",""1"""
"2018,""2"",""DIRECTV COLOMBIA LTDA"",""85"",""CASANARE"",""85001"",""YOPAL"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""4,00"",""0,50"",""4"""
"2019,""4"",""UNIMOS EMPRESA MUNICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P."",""52"",""NARIÑO"",""52356"",""IPIALES"",""SIN ESTRATIFICAR"",""XDSL"",""6,10"",""0,50"",""2"""
"2017,""2"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""47"",""MAGDALENA"",""47189"",""CIÉNAGA"",""RESIDENCIAL - ESTRATO 1"",""XDSL"",""9,00"",""1,00"",""1"""
"2020,""2"",""EDATEL S.A."",""05"",""ANTIOQUIA"",""05837"",""TURBO"",""RESIDENCIAL - ESTRATO 2"",""XDSL"",""10,00"",""1,00"",""193"""
"2020,""2"",""ITELKOM S.A.S."",""50"",""META"",""50001"",""VILLAVICENCIO"",""CORPORATIVO"",""FIBER TO THE PREMISES"",""30,00"",""30,00"",""1"""
"2020,""4"",""IFX NETWORKS COLOMBIA S.A.S."",""76"",""VALLE DEL CAUCA"",""76001"",""CALI"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""30,00"",""30,00"",""1"""
"2019,""2"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""11"",""BOGOTÁ D.C."",""11001"",""BOGOTÁ, D.C."",""RESIDENCIAL - ESTRATO 4"",""XDSL"",""9,00"",""1,00"",""162"""
"2018,""3"",""TELMEX COLOMBIA S.A."",""76"",""VALLE DEL CAUCA"",""76001"",""CALI"",""RESIDENCIAL - ESTRATO 1"",""CABLE"",""10,00"",""2,25"",""53"""
"2020,""2"",""AZTECA COMUNICACIONES COLOMBIA S.A.S"",""73"",""TOLIMA"",""73686"",""SANTA ISABEL"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""30,00"",""30,00"",""1"""
"2020,""4"",""AZTECA COMUNICACIONES COLOMBIA S.A.S"",""25"",""CUNDINAMARCA"",""25297"",""GACHETÁ"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""25,00"",""12,00"",""25"""
"2018,""3"",""DIRECTV COLOMBIA LTDA"",""05"",""ANTIOQUIA"",""05240"",""EBÉJICO"",""RESIDENCIAL - ESTRATO 2"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""10,00"",""2,00"",""1"""
"2017,""2"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""41"",""HUILA"",""41298"",""GARZÓN"",""RESIDENCIAL - ESTRATO 4"",""XDSL"",""1,00"",""1,00"",""9"""
"2018,""3"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""41"",""HUILA"",""41615"",""RIVERA"",""RESIDENCIAL - ESTRATO 4"",""XDSL"",""2,00"",""1,00"",""12"""
"2020,""1"",""COMUNICACION CELULAR S A COMCEL S A"",""20"",""CESAR"",""20001"",""VALLEDUPAR"",""RESIDENCIAL - ESTRATO 3"",""CABLE"",""15,00"",""1,02"",""739"""
"2020,""4"",""COMUNICACION CELULAR S A COMCEL S A"",""76"",""VALLE DEL CAUCA"",""76892"",""YUMBO"",""RESIDENCIAL - ESTRATO 2"",""CABLE"",""40,00"",""6,00"",""792"""
"2017,""3"",""SENCINET LATAM COLOMBIA S.A"",""11"",""BOGOTÁ D.C."",""11001"",""BOGOTÁ, D.C."",""CORPORATIVO"",""FIBER TO THE PREMISES"",""15,00"",""15,00"",""4"""
"2020,""4"",""COMUNICACION CELULAR S A COMCEL S A"",""54"",""NORTE DE SANTANDER"",""54001"",""SAN JOSÉ DE CÚCUTA"",""RESIDENCIAL - ESTRATO 5"",""CABLE"",""20,48"",""3,00"",""5"""
"2020,""4"",""DIRECTV COLOMBIA LTDA"",""41"",""HUILA"",""41668"",""SAN AGUSTÍN"",""RESIDENCIAL - ESTRATO 2"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""4,00"",""5,00"",""9"""
"2020,""4"",""UNE EPM TELECOMUNICACIONES S.A."",""05"",""ANTIOQUIA"",""05631"",""SABANETA"",""RESIDENCIAL - ESTRATO 3"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""10,00"",""1,00"",""13"""
"2019,""1"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""68"",""SANTANDER"",""68307"",""GIRÓN"",""RESIDENCIAL - ESTRATO 1"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""4,00"",""1,00"",""4"""
"2018,""4"",""EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP"",""25"",""CUNDINAMARCA"",""25175"",""CHÍA"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""70,00"",""35,00"",""1"""
"2018,""1"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""68"",""SANTANDER"",""68575"",""PUERTO WILCHES"",""CORPORATIVO"",""XDSL"",""7,00"",""1,00"",""1"""
"2019,""3"",""COMUNICACION CELULAR S A COMCEL S A"",""11"",""BOGOTÁ D.C."",""11001"",""BOGOTÁ, D.C."",""RESIDENCIAL - ESTRATO 6"",""CABLE"",""8,00"",""1,50"",""10"""
"2020,""4"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""25"",""CUNDINAMARCA"",""25430"",""MADRID"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""15,00"",""1,00"",""3"""
"2017,""4"",""AZTECA COMUNICACIONES COLOMBIA S.A.S"",""13"",""BOLÍVAR"",""13268"",""EL PEÑÓN"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""20,00"",""20,00"",""1"""
"2017,""4"",""DIRECTV COLOMBIA LTDA"",""68"",""SANTANDER"",""68276"",""FLORIDABLANCA"",""RESIDENCIAL - ESTRATO 1"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""4,00"",""0,50"",""2"""
"2020,""2"",""AZTECA COMUNICACIONES COLOMBIA S.A.S"",""25"",""CUNDINAMARCA"",""25293"",""GACHALA"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""3,00"",""6,00"",""1"""
"2020,""3"",""MEDIA COMMERCE PARTNERS S.A."",""20"",""CESAR"",""20250"",""EL PASO"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""4,10"",""4,10"",""2"""
"2018,""3"",""MEDIA COMMERCE PARTNERS S.A."",""25"",""CUNDINAMARCA"",""25307"",""GIRARDOT"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""100,00"",""100,00"",""3"""
"2019,""2"",""COMUNICACION CELULAR S A COMCEL S A"",""05"",""ANTIOQUIA"",""05088"",""BELLO"",""RESIDENCIAL - ESTRATO 1"",""CABLE"",""25,00"",""5,00"",""11"""
"2020,""2"",""UNE EPM TELECOMUNICACIONES S.A."",""63"",""QUINDÍO"",""63470"",""MONTENEGRO"",""RESIDENCIAL - ESTRATO 3"",""HYBRID FIBER COAXIAL (HFC)"",""5,00"",""1,00"",""19"""
"2018,""3"",""MEDIA COMMERCE PARTNERS S.A."",""19"",""CAUCA"",""19001"",""POPAYÁN"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""2,04"",""2,04"",""4"""
"2020,""1"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""23"",""CÓRDOBA"",""23001"",""MONTERÍA"",""RESIDENCIAL - ESTRATO 1"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""9,00"",""1,00"",""1"""
"2018,""3"",""EDATEL S.A."",""05"",""ANTIOQUIA"",""05282"",""FREDONIA"",""RESIDENCIAL - ESTRATO 4"",""XDSL"",""3,00"",""1,00"",""1"""
"2018,""4"",""EDATEL S.A."",""23"",""CÓRDOBA"",""23807"",""TIERRALTA"",""RESIDENCIAL - ESTRATO 3"",""XDSL"",""3,00"",""1,00"",""2"""
"2017,""3"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""68"",""SANTANDER"",""68307"",""GIRÓN"",""RESIDENCIAL - ESTRATO 3"",""XDSL"",""1,00"",""1,00"",""2"""
"2020,""2"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""76"",""VALLE DEL CAUCA"",""76622"",""ROLDANILLO"",""RESIDENCIAL - ESTRATO 3"",""XDSL"",""3,00"",""1,00"",""12"""
"2018,""3"",""UNE EPM TELECOMUNICACIONES S.A."",""66"",""RISARALDA"",""66400"",""LA VIRGINIA"",""RESIDENCIAL - ESTRATO 3"",""HYBRID FIBER COAXIAL (HFC)"",""3,00"",""1,00"",""5"""
"2020,""2"",""DIRECTV COLOMBIA LTDA"",""70"",""SUCRE"",""70713"",""SAN ONOFRE"",""RESIDENCIAL - ESTRATO 2"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""1,00"",""1,00"",""6"""
"2019,""4"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""08"",""ATLÁNTICO"",""08573"",""PUERTO COLOMBIA"",""RESIDENCIAL - ESTRATO 3"",""XDSL"",""14,00"",""1,00"",""1"""
"2020,""2"",""DIRECTV COLOMBIA LTDA"",""25"",""CUNDINAMARCA"",""25126"",""CAJICÁ"",""RESIDENCIAL - ESTRATO 4"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""10,00"",""2,00"",""25"""
"2019,""1"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""20"",""CESAR"",""20001"",""VALLEDUPAR"",""RESIDENCIAL - ESTRATO 3"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""8,00"",""1,00"",""21"""
"2019,""1"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""17"",""CALDAS"",""17174"",""CHINCHINÁ"",""CORPORATIVO"",""XDSL"",""8,00"",""1,00"",""5"""
"2019,""4"",""COMUNICACION CELULAR S A COMCEL S A"",""66"",""RISARALDA"",""66001"",""PEREIRA"",""RESIDENCIAL - ESTRATO 4"",""CABLE"",""40,00"",""5,00"",""4"""
"2018,""3"",""AXESS NETWORKS SOLUTIONS COLOMBIA SAS"",""18"",""CAQUETA"",""18001"",""FLORENCIA"",""CORPORATIVO"",""SATELITAL"",""0,06"",""0,03"",""1"""
"2018,""3"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""23"",""CÓRDOBA"",""23001"",""MONTERÍA"",""RESIDENCIAL - ESTRATO 1"",""XDSL"",""11,00"",""1,00"",""6"""
"2019,""2"",""HUGHES DE COLOMBIA S.A.S."",""08"",""ATLÁNTICO"",""08078"",""BARANOA"",""RESIDENCIAL - ESTRATO 1"",""SATELITAL"",""30,00"",""3,00"",""2"""
"2020,""1"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""11"",""BOGOTÁ D.C."",""11001"",""BOGOTÁ, D.C."",""RESIDENCIAL - ESTRATO 4"",""XDSL"",""13,00"",""1,00"",""18"""
"2020,""3"",""UNE EPM TELECOMUNICACIONES S.A."",""05"",""ANTIOQUIA"",""05088"",""BELLO"",""RESIDENCIAL - ESTRATO 3"",""HYBRID FIBER COAXIAL (HFC)"",""3,00"",""1,00"",""2"""
"2018,""1"",""EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP"",""11"",""BOGOTÁ D.C."",""11001"",""BOGOTÁ, D.C."",""RESIDENCIAL - ESTRATO 6"",""FIBER TO THE CABINET (FTTC)"",""20,00"",""10,00"",""9"""
"2018,""3"",""EDATEL S.A."",""05"",""ANTIOQUIA"",""05893"",""YONDÓ"",""CORPORATIVO"",""XDSL"",""3,00"",""1,00"",""3"""
"2018,""1"",""DIRECTV COLOMBIA LTDA"",""52"",""NARIÑO"",""52399"",""LA UNIÓN"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""10,00"",""2,00"",""4"""
"2020,""4"",""COMUNICACION CELULAR S A COMCEL S A"",""13"",""BOLÍVAR"",""13001"",""CARTAGENA"",""RESIDENCIAL - ESTRATO 4"",""CABLE"",""10,24"",""5,00"",""1"""
"2019,""3"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""63"",""QUINDÍO"",""63001"",""ARMENIA"",""RESIDENCIAL - ESTRATO 2"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""10,00"",""1,00"",""179"""
"2020,""4"",""FIBERNET ISP ZOMAC SAS"",""76"",""VALLE DEL CAUCA"",""76622"",""ROLDANILLO"",""RESIDENCIAL - ESTRATO 2"",""FIBER TO THE HOME (FTTH)"",""20,00"",""20,00"",""5"""
"2019,""1"",""UNE EPM TELECOMUNICACIONES S.A."",""15"",""BOYACÁ"",""15001"",""TUNJA"",""CORPORATIVO"",""HYBRID FIBER COAXIAL (HFC)"",""12,00"",""3,00"",""28"""
"2020,""2"",""UNE EPM TELECOMUNICACIONES S.A."",""54"",""NORTE DE SANTANDER"",""54001"",""SAN JOSÉ DE CÚCUTA"",""RESIDENCIAL - ESTRATO 4"",""HYBRID FIBER COAXIAL (HFC)"",""10,00"",""1,00"",""1516"""
"2020,""1"",""IP TECHNOLOGIES SAS"",""52"",""NARIÑO"",""52612"",""RICAURTE"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""2,00"",""2,00"",""1"""
"2020,""4"",""AXESS NETWORKS SOLUTIONS COLOMBIA SAS"",""17"",""CALDAS"",""17877"",""VITERBO"",""CORPORATIVO"",""SATELITAL"",""0,50"",""0,50"",""2"""
"2019,""3"",""COMUNICACIONES SUR COLOMBIANA S.A.S"",""18"",""CAQUETA"",""18753"",""SAN VICENTE DEL CAGUÁN"",""RESIDENCIAL - ESTRATO 2"",""FIBER TO THE HOME (FTTH)"",""20,00"",""10,00"",""26"""
"2017,""1"",""TELMEX COLOMBIA S.A."",""08"",""ATLÁNTICO"",""08001"",""BARRANQUILLA"",""RESIDENCIAL - ESTRATO 3"",""CABLE"",""1024,00"",""512,00"",""502"""
"2018,""3"",""EDATEL S.A."",""05"",""ANTIOQUIA"",""05501"",""OLAYA"",""RESIDENCIAL - ESTRATO 5"",""XDSL"",""2,00"",""1,00"",""2"""
"2020,""4"",""COMUNICACION CELULAR S A COMCEL S A"",""76"",""VALLE DEL CAUCA"",""76111"",""GUADALAJARA DE BUGA"",""RESIDENCIAL - ESTRATO 3"",""OTRAS TECNOLOGÍAS INALÁMBRICAS"",""10,00"",""4,00"",""2"""
"2020,""3"",""AZTECA COMUNICACIONES COLOMBIA S.A.S"",""25"",""CUNDINAMARCA"",""25286"",""FUNZA"",""RESIDENCIAL - ESTRATO 2"",""FIBER TO THE HOME (FTTH)"",""100,00"",""50,00"",""1"""
"2020,""1"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""25"",""CUNDINAMARCA"",""25743"",""SILVANIA"",""RESIDENCIAL - ESTRATO 2"",""XDSL"",""2,00"",""1,00"",""8"""
"2019,""2"",""EDATEL S.A."",""05"",""ANTIOQUIA"",""05209"",""CONCORDIA"",""RESIDENCIAL - ESTRATO 1"",""XDSL"",""2,00"",""1,00"",""4"""
"2018,""4"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""25"",""CUNDINAMARCA"",""25473"",""MOSQUERA"",""CORPORATIVO"",""XDSL"",""9,00"",""1,00"",""2"""
"2019,""4"",""EDATEL S.A."",""05"",""ANTIOQUIA"",""05002"",""ABEJORRAL"",""RESIDENCIAL - ESTRATO 2"",""XDSL"",""1,00"",""0,50"",""1"""
"2017,""2"",""UNE EPM TELECOMUNICACIONES S.A."",""25"",""CUNDINAMARCA"",""25175"",""CHÍA"",""CORPORATIVO"",""OTRAS TECNOLOGÍAS DE FIBRA (ANTES FTTX)"",""20,00"",""2,00"",""1"""
"2020,""2"",""SENCINET LATAM COLOMBIA S.A"",""11"",""BOGOTÁ D.C."",""11001"",""BOGOTÁ, D.C."",""CORPORATIVO"",""FIBER TO THE PREMISES"",""150,00"",""150,00"",""2"""
"2018,""1"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""54"",""NORTE DE SANTANDER"",""54874"",""VILLA DEL ROSARIO"",""CORPORATIVO"",""FIBER TO THE HOME (FTTH)"",""50,00"",""1,00"",""5"""
"2020,""1"",""COMUNICACION CELULAR S A COMCEL S A"",""23"",""CÓRDOBA"",""23001"",""MONTERÍA"",""RESIDENCIAL - ESTRATO 4"",""CABLE"",""100,00"",""8,00"",""14"""
"2020,""2"",""IVZ NET S.A.S."",""15"",""BOYACÁ"",""15407"",""VILLA DE LEYVA"",""CORPORATIVO"",""WIFI"",""2,00"",""1,00"",""1"""
"2018,""3"",""TELMEX COLOMBIA S.A."",""76"",""VALLE DEL CAUCA"",""76001"",""CALI"",""RESIDENCIAL - ESTRATO 1"",""CABLE"",""20,48"",""4,51"",""332"""
"2019,""2"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""73"",""TOLIMA"",""73443"",""MARIQUITA - SAN SEBASTIÁN DE MARIQUITA"",""RESIDENCIAL - ESTRATO 2"",""XDSL"",""10,00"",""1,00"",""33"""
"2019,""2"",""COMUNICACION CELULAR S A COMCEL S A"",""25"",""CUNDINAMARCA"",""25430"",""MADRID"",""CORPORATIVO"",""CABLE"",""50,00"",""5,00"",""24"""
"2019,""4"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""25"",""CUNDINAMARCA"",""25785"",""TABIO"",""RESIDENCIAL - ESTRATO 3"",""XDSL"",""3,00"",""1,00"",""30"""
"2019,""1"",""COLOMBIA TELECOMUNICACIONES S.A. E.S.P."",""44"",""LA GUAJIRA"",""44430"",""MAICAO"",""CORPORATIVO"",""XDSL"",""3,00"",""1,00"",""24"""
